rss,rss_dbm
4.356833e-10,-63.60829
4.4161327e-10,-63.549576
4.425578e-10,-63.5403
4.4445742e-10,-63.521698
4.4927784e-10,-63.474846
4.598713e-10,-63.373634
5.167431e-10,-62.86725
5.6862004e-10,-62.451782
5.004302e-10,-63.00656
4.820289e-10,-63.169266
4.642886e-10,-63.332123
4.5035603e-10,-63.46444
4.4817708e-10,-63.485504
4.3966555e-10,-63.56877
4.3496584e-10,-63.615448
4.2678547e-10,-63.6979
4.2834303e-10,-63.682083
4.308057e-10,-63.65719
4.3204756e-10,-63.644684
4.3295162e-10,-63.635605
4.378783e-10,-63.586464
4.3880685e-10,-63.57727
4.699068e-10,-63.279884
4.759755e-10,-63.22415
5.006846e-10,-63.004364
5.06338e-10,-62.955597
5.1212057e-10,-62.906273
5.8177557e-10,-62.352448
5.526026e-10,-62.575874
5.2671717e-10,-62.784225
5.245593e-10,-62.802055
4.7420234e-10,-63.240364
4.6662746e-10,-63.310303
4.5866042e-10,-63.385086
4.2632298e-10,-63.702614
4.2578105e-10,-63.70813
4.2611492e-10,-63.704727
4.255736e-10,-63.71025
4.277961e-10,-63.68763
4.4197393e-10,-63.546036
4.7097637e-10,-63.270004
4.844571e-10,-63.147446
5.0757815e-10,-62.944977
5.502254e-10,-62.594597
4.4720855e-10,-63.494904
4.3873483e-10,-63.577972
4.2619394e-10,-63.703926
4.259874e-10,-63.70604
4.2490683e-10,-63.717056
4.2470152e-10,-63.719162
4.250336e-10,-63.71576
4.3059473e-10,-63.659317
4.3823284e-10,-63.582954
4.8559406e-10,-63.137268
5.031175e-10,-62.983307
5.7175975e-10,-62.427864
5.834158e-10,-62.340225
6.0306715e-10,-62.196342
4.9922483e-10,-63.017036
4.8272364e-10,-63.16301
4.7487453e-10,-63.234215
4.689899e-10,-63.28836
4.5539772e-10,-63.416092
4.4565196e-10,-63.510048
4.3461654e-10,-63.618935
4.3202908e-10,-63.644867
4.294722e-10,-63.670647
4.256524e-10,-63.70945
4.251136e-10,-63.71495
4.2403747e-10,-63.72596
4.2436854e-10,-63.722572
4.2383172e-10,-63.728065
4.2416376e-10,-63.724663
4.2482823e-10,-63.717873
4.2637147e-10,-63.702118
4.2970194e-10,-63.668327
4.5359047e-10,-63.433365
4.6128676e-10,-63.36029
5.431324e-10,-62.650948
4.5378223e-10,-63.43152
4.4410484e-10,-63.525146
4.2748893e-10,-63.69075
4.2694542e-10,-63.69628
4.2424209e-10,-63.72386
4.2350137e-10,-63.731453
4.229668e-10,-63.73694
4.2429016e-10,-63.723373
4.246231e-10,-63.719955
4.2495502e-10,-63.716576
4.2704296e-10,-63.69529
4.3004192e-10,-63.664894
4.3399154e-10,-63.625183
4.3673656e-10,-63.5978
4.423336e-10,-63.542496
4.6439072e-10,-63.33116
4.999374e-10,-63.01085
5.330187e-10,-62.732574
5.6574906e-10,-62.473763
5.6079075e-10,-62.511986
5.275466e-10,-62.777397
4.9345106e-10,-63.06756
4.5827356e-10,-63.38875
4.4046536e-10,-63.560883
4.3837955e-10,-63.581497
4.3168447e-10,-63.64834
4.255252e-10,-63.710747
4.228889e-10,-63.737732
4.2375348e-10,-63.728867
4.2528908e-10,-63.713158
4.3127943e-10,-63.652412
