iso,dipole,hw_dipole,tr38901
-57.207367,-55.446472,-55.05101,-50.846558
-56.912376,-55.151474,-54.756012,-50.427788
-58.014435,-56.25354,-55.858078,-51.41487
-57.074768,-55.313873,-54.91841,-50.3555
-56.786568,-55.025673,-54.63021,-49.954178
-56.517654,-54.75676,-54.361305,-49.581764
-56.839638,-55.078735,-54.68329,-49.794563
-56.865623,-55.10472,-54.70926,-49.723373
-56.49919,-54.738297,-54.342842,-49.26631
-56.710526,-54.94964,-54.554176,-49.386925
-56.634537,-54.87365,-54.478188,-49.22029
-56.37935,-54.618446,-54.222992,-48.88408
-56.58046,-54.819565,-54.424118,-49.012238
-56.24099,-54.480095,-54.084633,-48.601044
-56.702614,-54.94172,-54.546265,-48.999153
-57.22225,-55.46135,-55.065903,-49.462196
-55.954323,-54.193428,-53.797974,-48.14258
-55.886,-54.125107,-53.72966,-48.02767
-55.454857,-53.693954,-53.2985,-47.555252
-56.852615,-55.09172,-54.696274,-48.92051
-56.579224,-54.818336,-54.422874,-48.619583
-56.86258,-55.101692,-54.706238,-48.884636
-56.24025,-54.479362,-54.0839,-48.247726
-56.49685,-54.735954,-54.340508,-48.497932
-56.327255,-54.56636,-54.170906,-48.3284
-55.837715,-54.076828,-53.681366,-47.84587
-56.320663,-54.559776,-54.164314,-48.34143
-55.68203,-53.921135,-53.52568,-47.722816
-57.046432,-55.285538,-54.890076,-49.113495
-56.566803,-54.8059,-54.410446,-48.667244
-56.735535,-54.97464,-54.579193,-48.8743
-56.550964,-54.79007,-54.394615,-48.735367
-56.267166,-54.50627,-54.11081,-48.50683
-56.99582,-55.234924,-54.83947,-49.2937
-56.68952,-54.928627,-54.533165,-49.052536
-56.221474,-54.460587,-54.065125,-48.652107
-56.655846,-54.89495,-54.499496,-49.16278
-57.350037,-55.58914,-55.193695,-49.935555
-56.34513,-54.584236,-54.188774,-49.01834
-55.978973,-54.21807,-53.822624,-48.742004
-57.39041,-55.629517,-55.234062,-50.254883
-57.15413,-55.393227,-54.997772,-50.11338
-56.91458,-55.153687,-54.758224,-49.97541
-57.442932,-55.68203,-55.286575,-50.62104
-56.375572,-54.614677,-54.219215,-49.66243
-56.836777,-55.075874,-54.68042,-50.237465
-57.238525,-55.477615,-55.08216,-50.759956
-56.380272,-54.619377,-54.223923,-50.017548
-57.185143,-55.42424,-55.028778,-50.951965
-57.377457,-55.61656,-55.2211,-51.273743
-59.109566,-57.348663,-56.95321,-53.128418
-57.438698,-55.677795,-55.282333,-51.605576
-58.36956,-56.608665,-56.21321,-52.672745
-58.186714,-56.42581,-56.03035,-52.612854
-56.646584,-54.885696,-54.490234,-51.214554
-57.05359,-55.29268,-54.897224,-51.76039
-57.64833,-55.887436,-55.491974,-52.495865
-57.891678,-56.130768,-55.735313,-52.88407
-58.154785,-56.393883,-55.99842,-53.282555
-58.121704,-56.360794,-55.96534,-53.40454
-57.77687,-56.01597,-55.620506,-53.206696
-57.19613,-55.435226,-55.03978,-52.759842
-58.49443,-56.733536,-56.338074,-54.198524
-57.6604,-55.899498,-55.504036,-53.51831
-58.591812,-56.83091,-56.435455,-54.597885
-58.925896,-57.164993,-56.76953,-55.078514
-59.09153,-57.330627,-56.93518,-55.39798
-59.0495,-57.288605,-56.89315,-55.512924
-58.61168,-56.85077,-56.455307,-55.200394
-58.97017,-57.20926,-56.813812,-55.702484
-59.599373,-57.83847,-57.44301,-56.486084
-60.650467,-58.889572,-58.49411,-57.663765
-60.302315,-58.541412,-58.14595,-57.466217
-59.01718,-57.25628,-56.860817,-56.312263
-60.230553,-58.46965,-58.07419,-57.68451
-59.639816,-57.878914,-57.48345,-57.21379
-61.484566,-59.723663,-59.3282,-59.204475
-58.85235,-57.091446,-56.695984,-56.719368
-59.516174,-57.755272,-57.35981,-57.529137
-59.739777,-57.97888,-57.58342,-57.88227
-59.431152,-57.670242,-57.27478,-57.71142
-60.907677,-59.146774,-58.751312,-59.3356
-62.62581,-60.8649,-60.469437,-61.17122
-60.480774,-58.719864,-58.3244,-59.156982
-59.020912,-57.26001,-56.864548,-57.84234
-59.486656,-57.725754,-57.33029,-58.426315
-59.185715,-57.424805,-57.029343,-58.259857
-61.037254,-59.276344,-58.880882,-60.248657
-61.403076,-59.642166,-59.246704,-60.705658
-60.23568,-58.47477,-58.079308,-59.66559
-60.540176,-58.779266,-58.383804,-60.109566
-60.15602,-58.39512,-57.999657,-59.837936
-62.21695,-60.456047,-60.060585,-62.011322
-61.669807,-59.908897,-59.513435,-61.6073
-58.619247,-56.858353,-56.462875,-58.66539
-62.100365,-60.339447,-59.943993,-62.27082
-59.95688,-58.19597,-57.800514,-60.24285
-59.916527,-58.15561,-57.760155,-60.311462
-63.232895,-61.471985,-61.076523,-63.758965
-61.943977,-60.183075,-59.787613,-62.603615
-61.393593,-59.632683,-59.23722,-62.12944
-60.106644,-58.345726,-57.95027,-60.94449
-61.82702,-60.066116,-59.670654,-62.78357
-63.833527,-62.072617,-61.677162,-64.91311
-61.747902,-59.98699,-59.59153,-62.939827
-60.33528,-58.57437,-58.17891,-61.612434
-61.168205,-59.407288,-59.011833,-62.534042
-60.67488,-58.91397,-58.518517,-62.13849
-61.601097,-59.84018,-59.444725,-63.169624
-61.565735,-59.804825,-59.409363,-63.233765
-61.52852,-59.76761,-59.372147,-63.338333
-64.508095,-62.747185,-62.351723,-66.343124
-62.03383,-60.27291,-59.877457,-63.971924
-62.664627,-60.90371,-60.508255,-64.73749
-62.638,-60.877083,-60.48163,-64.78757
-62.596542,-60.835632,-60.44017,-64.8487
-61.311813,-59.550903,-59.15544,-63.65503
-65.55496,-63.79406,-63.398598,-68.025375
-63.288788,-61.527878,-61.132416,-65.8219
-63.25351,-61.4926,-61.097137,-65.85987
-65.434044,-63.673134,-63.27767,-68.11401
-63.190735,-61.429825,-61.034363,-65.9829
-62.357246,-60.59633,-60.200874,-65.23665
-61.65329,-59.89238,-59.496918,-64.60274
-63.07872,-61.317818,-60.922356,-66.09086
-64.00941,-62.248497,-61.853035,-67.132065
-66.99045,-65.22954,-64.834076,-70.19372
-63.94928,-62.18837,-61.792908,-67.22011
-62.148224,-60.38733,-59.99185,-65.523026
-63.877785,-62.116867,-61.721413,-67.320694
-65.102615,-63.341705,-62.946236,-68.59859
-62.84481,-61.0839,-60.68844,-66.445114
-66.78788,-65.02698,-64.631516,-70.454475
-63.757156,-61.996246,-61.600784,-67.54294
-62.753075,-60.992165,-60.596703,-66.559326
-63.689873,-61.928955,-61.5335,-67.56402
-64.91319,-63.152298,-62.756836,-68.868805
-64.870834,-63.109924,-62.714462,-68.93828
-63.58822,-61.82731,-61.43184,-67.718155
-64.814285,-63.053368,-62.657913,-68.994255
-63.530205,-61.769295,-61.373833,-67.76359
-64.75038,-62.989487,-62.59401,-69.06839
-62.49991,-60.739,-60.343544,-66.88598
-69.451324,-67.690414,-67.29495,-73.90231
-66.41259,-64.65169,-64.25622,-70.93007
-63.375275,-61.614372,-61.21891,-67.973335
-64.59627,-62.835358,-62.439896,-69.19991
-64.56402,-62.80311,-62.407646,-69.31382
-66.30029,-64.53938,-64.14392,-71.114204
-64.51728,-62.756363,-62.36091,-69.331406
-63.20439,-61.44348,-61.04802,-68.14906
-66.18704,-64.426125,-64.03067,-71.252625
-66.14488,-64.38397,-63.98851,-71.240265
-69.1369,-67.37599,-66.98053,-74.33908
-66.055084,-64.294174,-63.898712,-71.30722
-69.03988,-67.27897,-66.88351,-74.34124
-62.033768,-60.272865,-59.877396,-67.40927
-65.992744,-64.231834,-63.836372,-71.38245
-61.974792,-60.21389,-59.81842,-67.44147
-65.929504,-64.168594,-63.773132,-71.45751
-64.13469,-62.37378,-61.978317,-69.738655
-65.865326,-64.104416,-63.708954,-71.532364
-68.84897,-67.08806,-66.6926,-74.56603
-64.05601,-62.29509,-61.899635,-69.819595
-68.80688,-67.04597,-66.650505,-74.58418
-68.76436,-67.00345,-66.60799,-74.60206
-68.75255,-66.99164,-66.596176,-74.630196
-65.68863,-63.92772,-63.532257,-71.74678
-63.88923,-62.128326,-61.732857,-69.93481
-65.62309,-63.862183,-63.46672,-71.77272
-65.60336,-63.842453,-63.446976,-71.7334
-68.597626,-66.836716,-66.44125,-74.738174
-68.57301,-66.8121,-66.41664,-74.79442
-62.51761,-60.75669,-60.361237,-68.81012
-65.47639,-63.715477,-63.320015,-71.850815
-68.45753,-66.69662,-66.301155,-74.88331
-68.43211,-66.6712,-66.27574,-74.939575
-68.40654,-66.64563,-66.25017,-74.99592
-65.35209,-63.59117,-63.195717,-71.95243
-65.33261,-63.5717,-63.17623,-71.994675
-63.543205,-61.782295,-61.386833,-70.22299
-68.278336,-66.51742,-66.12196,-75.01352
-68.273285,-66.512375,-66.11691,-75.11108
-68.230286,-66.46938,-66.07391,-75.02804
-68.21692,-66.456,-66.06055,-75.05601
-68.163,-66.40209,-66.00663,-75.16806
-68.141014,-66.3801,-65.98464,-75.12592
-68.127365,-66.36644,-65.970985,-75.15388
-68.027275,-66.266365,-65.8709,-75.18032
-68.021935,-66.261024,-65.86556,-75.279015
-67.98511,-66.2242,-65.82872,-75.26384
-67.94795,-66.18704,-65.79158,-75.2484
-64.88304,-63.12213,-62.72667,-72.29936
-67.86716,-66.10625,-65.710785,-75.31572
-67.85262,-66.091705,-65.69624,-75.34344
-67.7996,-66.03868,-65.64323,-75.354614
-67.76082,-65.99991,-65.60445,-75.33775
-67.745926,-65.985016,-65.58954,-75.36528
-67.691574,-65.930664,-65.5352,-75.37541
-67.68579,-65.92488,-65.52942,-75.47548
-67.630684,-65.86977,-65.47431,-75.485214
-64.603195,-62.842285,-62.446823,-72.41569
-67.57486,-65.81395,-65.41849,-75.49437
-64.54419,-62.78328,-62.387817,-72.47464
-67.53402,-65.7731,-65.37765,-75.4757
-67.51832,-65.75741,-65.361946,-75.50294
-67.50256,-65.74165,-65.34618,-75.530174
-62.698395,-60.937485,-60.542023,-70.75502
-67.42903,-65.66811,-65.27266,-75.56514
-67.41294,-65.65202,-65.25657,-75.592255
-67.396805,-65.635895,-65.24042,-75.61937
-67.35423,-65.59333,-65.19786,-75.599205
-67.32144,-65.56053,-65.16507,-75.65318
-64.22927,-62.468353,-62.07289,-72.63811
-67.183716,-65.422806,-65.02733,-75.69119
-67.156136,-65.39522,-64.999756,-75.642555
-67.1218,-65.360886,-64.96543,-75.69564
-67.041466,-65.28055,-64.88509,-75.72567
-66.87621,-65.115295,-64.71984,-75.7823
-66.85794,-65.09703,-64.70155,-75.80826
-66.839584,-65.07867,-64.68321,-75.8342
-66.77253,-65.01161,-64.61616,-75.834496
-66.74219,-64.98128,-64.585815,-75.782776
-66.6854,-64.924484,-64.52902,-75.85939
-66.6159,-64.85498,-64.459526,-75.85762
-66.545265,-64.784355,-64.38889,-75.85486
-66.3183,-64.55739,-64.16192,-75.94417
-66.22146,-64.46054,-64.06509,-75.96123
-66.16559,-64.40468,-64.00921,-75.92886
-66.14404,-64.38313,-63.98767,-75.95268
-66.08717,-64.326256,-63.930786,-75.91936
-66.0432,-64.28229,-63.886826,-75.96634
-66.02105,-64.26014,-63.864677,-75.98976
-65.98497,-64.22406,-63.828598,-75.93175
-65.96252,-64.2016,-63.806145,-75.954895
-65.93995,-64.17904,-63.783577,-75.977974
-65.917274,-64.15636,-63.760902,-76.001015
-65.88032,-64.11941,-63.723946,-75.94206
-65.857315,-64.096405,-63.700943,-75.9648
-65.81096,-64.05005,-63.65457,-76.01009
-65.77307,-64.01215,-63.6167,-75.95015
-65.749504,-63.988586,-63.593124,-75.97247
-65.66312,-63.902206,-63.506737,-75.9559
-65.63893,-63.87802,-63.48256,-75.97777
-65.067245,-63.306335,-62.910873,-75.94422
-65.039505,-63.27858,-62.883118,-75.96325
-65.011566,-63.250656,-62.855194,-75.98215
-64.88021,-63.119293,-62.72384,-75.96905
-64.55489,-62.793976,-62.398514,-75.85864
-64.408714,-62.647797,-62.252342,-75.83177
-64.37641,-62.6155,-62.22003,-75.846924
-64.343864,-62.582947,-62.187492,-75.861885
-64.22401,-62.46309,-62.067635,-75.81435
-64.19029,-62.429382,-62.03392,-75.828285
-63.86582,-62.10491,-61.70945,-75.74489
-63.769264,-62.008354,-61.612892,-75.67329
-63.64483,-61.88392,-61.488457,-75.61073
-63.706482,-61.94557,-61.55011,-75.63972
-64.13643,-62.37552,-61.980057,-75.76744
-64.425064,-62.66417,-62.268692,-75.82056
-64.99622,-63.235313,-62.83985,-75.89321
-65.08627,-63.325356,-62.9299,-75.919754
-65.3197,-63.558792,-63.16333,-75.92259
-65.40336,-63.64244,-63.24698,-75.94323
-65.62076,-63.859848,-63.464386,-75.93189
-65.752,-63.991096,-63.595642,-75.898056
-65.82779,-64.06688,-63.671417,-75.91162
-65.879395,-64.11849,-63.72303,-75.8611
-66.06114,-64.30024,-63.904785,-75.888275
-66.28261,-64.521706,-64.12624,-75.854904
-66.31631,-64.5554,-64.159935,-75.857994
-66.36246,-64.601555,-64.20609,-75.803566
-66.47336,-64.712456,-64.31701,-75.75343
-66.505615,-64.74472,-64.34926,-75.75535
-66.6442,-64.88331,-64.487854,-75.70362
-66.808586,-65.04769,-64.652245,-75.648796
-66.838455,-65.07755,-64.6821,-75.64873
-66.856804,-65.0959,-64.70044,-75.705795
-66.915695,-65.154785,-64.75932,-75.70481
-66.92685,-65.16595,-64.77049,-75.647446
-66.95592,-65.195015,-64.79956,-75.64668
-67.04198,-65.28107,-64.885605,-75.64342
-67.05281,-65.291916,-64.89646,-75.58612
-67.136986,-65.37608,-64.98062,-75.5814
-67.17522,-65.41432,-65.018875,-75.522316
-67.192215,-65.431305,-65.03585,-75.5775
-64.20081,-62.43992,-62.044456,-72.53743
-67.27375,-65.51285,-65.117386,-75.570564
-67.31081,-65.54991,-65.15446,-75.51075
-67.390175,-65.62927,-65.23381,-75.50217
-67.426254,-65.66536,-65.2699,-75.441925
-67.43617,-65.675285,-65.27984,-75.38495
-67.503555,-65.74265,-65.3472,-75.43179
-67.55434,-65.79344,-65.39798,-75.42442
-67.56397,-65.80307,-65.40762,-75.36745
-67.589096,-65.828186,-65.43273,-75.3636
-67.59865,-65.83775,-65.44231,-75.30676
-67.67296,-65.91206,-65.51662,-75.294495
-67.688126,-65.92721,-65.53175,-75.347015
-67.712524,-65.951614,-65.55615,-75.34259
-67.75525,-65.994354,-65.59891,-75.224594
-67.79407,-66.033165,-65.6377,-75.271904
-67.82696,-66.06606,-65.670616,-75.21043
-67.84158,-66.08067,-65.68521,-75.26211
-64.85207,-63.09117,-62.695724,-72.1924
-67.92961,-66.16873,-65.77327,-75.13365
-67.98442,-66.22354,-65.828094,-75.06664
-65.015274,-63.254387,-62.858932,-72.07335
-68.14159,-66.380684,-65.98522,-75.026436
-65.22017,-63.459282,-63.063828,-71.91044
-65.25246,-63.49156,-63.096115,-71.9009
-68.35171,-66.59081,-66.195366,-74.85711
-68.38065,-66.61977,-66.22432,-74.79477
-68.422195,-66.6613,-66.265854,-74.781105
-68.45551,-66.6946,-66.29914,-74.82266
-68.47597,-66.71507,-66.31961,-74.81556
-68.51184,-66.75095,-66.35551,-74.6976
-68.51956,-66.7587,-66.36326,-74.642395
-68.5598,-66.79893,-66.40347,-74.62799
-68.64668,-66.8858,-66.490364,-74.54354
-68.74374,-66.98284,-66.58739,-74.5054
-68.755585,-66.994675,-66.59923,-74.55235
-65.77752,-64.01663,-63.62117,-71.50277
-65.844894,-64.084015,-63.68857,-71.396774
-68.87167,-67.110794,-66.71535,-74.34895
-64.1314,-62.37053,-61.975082,-69.5641
-68.9202,-67.15929,-66.76384,-74.378876
-68.952576,-67.1917,-66.796265,-74.2623
-64.207115,-62.44622,-62.050774,-69.51312
-65.99679,-64.235916,-63.84047,-71.22693
-69.03201,-67.27115,-66.8757,-74.175255
-66.0596,-64.298706,-63.90326,-71.1974
-66.11267,-64.35177,-63.956314,-71.171906
-64.3731,-62.612213,-62.21676,-69.350006
-66.16972,-64.40884,-64.0134,-71.04292
-69.19735,-67.43646,-67.041016,-74.044785
-64.469826,-62.708923,-62.31347,-69.26787
-69.25545,-67.49457,-67.09912,-73.96529
-69.29989,-67.53899,-67.143524,-73.991745
-64.552734,-62.791862,-62.396423,-69.10849
-63.328888,-61.56801,-61.17257,-67.82091
-63.36373,-61.60286,-61.20742,-67.78958
-66.3953,-64.63444,-64.239,-70.75169
-66.46381,-64.70295,-64.30751,-70.68912
-66.50113,-64.74025,-64.344795,-70.692474
-66.52024,-64.75936,-64.36391,-70.6572
-64.793396,-63.03254,-62.6371,-68.795784
-62.61006,-60.84919,-60.453735,-66.57921
-63.610016,-61.849144,-61.453697,-67.51549
-63.645103,-61.884224,-61.48876,-67.49451
-63.678085,-61.9172,-61.52176,-67.42637
-66.721115,-64.96024,-64.564804,-70.36908
-62.768555,-61.007683,-60.61223,-66.37765
-65.01875,-63.257874,-62.862427,-68.54791
-66.811905,-65.05101,-64.65556,-70.312164
-65.08818,-63.327316,-62.931885,-68.42508
-66.877,-65.11611,-64.72065,-70.223045
-63.903114,-62.142242,-61.746788,-67.13029
-66.95122,-65.19034,-64.79488,-70.10408
-65.20491,-63.444046,-63.0486,-68.27145
-64.001785,-62.240906,-61.845467,-66.994865
-65.28087,-63.52002,-63.12458,-68.143234
-70.090515,-68.329666,-67.934235,-72.84288
-63.12909,-61.368217,-60.972763,-65.87926
-67.14573,-65.38487,-64.98943,-69.76453
-67.18453,-65.42365,-65.0282,-69.75992
-64.2052,-62.44435,-62.048912,-66.637184
-65.48183,-63.720963,-63.32553,-67.86701
-67.28165,-65.52079,-65.12536,-69.55492
-67.306854,-65.546005,-65.15057,-69.49273
-65.58585,-63.824997,-63.429558,-67.7025
-64.37801,-62.617126,-62.22168,-66.4339
-67.4249,-65.664055,-65.26862,-69.2961
-63.47248,-61.711624,-61.316185,-65.30948
-64.47833,-62.717476,-62.322037,-66.21629
-64.51439,-62.75354,-62.35811,-66.12395
-63.582733,-61.821884,-61.426437,-65.13073
-64.60216,-62.84131,-62.44587,-66.00316
-64.62816,-62.86731,-62.471863,-65.972565
-62.23532,-60.474472,-60.07904,-63.45221
-64.71183,-62.950966,-62.555527,-65.8435
-62.313583,-60.552734,-60.157288,-63.342735
-62.35521,-60.594345,-60.198914,-63.27388
-63.8496,-62.088745,-61.693314,-64.65188
-67.869576,-66.108765,-65.71334,-68.50845
-63.13118,-61.370323,-60.97489,-63.731216
-63.165085,-61.40423,-61.00879,-63.67688
-66.234116,-64.47325,-64.077805,-66.59236
-68.016884,-66.25602,-65.86058,-68.30849
-63.284378,-61.523544,-61.128113,-63.425644
-62.65316,-60.892334,-60.49691,-62.657043
-61.149918,-59.389053,-58.99362,-61.07492
-63.40555,-61.64473,-61.2493,-63.16275
-59.17662,-57.41578,-57.020355,-58.857544
-60.124084,-58.36325,-57.96782,-59.67408
-60.507843,-58.747025,-58.3516,-59.91593
-61.79973,-60.03888,-59.643448,-61.11862
-59.919113,-58.15828,-57.76287,-59.088165
-61.008347,-59.247528,-58.85211,-60.046654
-63.66835,-61.90754,-61.512115,-62.606705
-58.94644,-57.185623,-56.7902,-57.748253
-61.119194,-59.358376,-58.962967,-59.80603
-63.79959,-62.038773,-61.643364,-62.3304
-61.619354,-59.858543,-59.463127,-60.039024
-62.120026,-60.359207,-59.96379,-60.395317
-61.290512,-59.529686,-59.134262,-59.444817
-62.712692,-60.951874,-60.55645,-60.725037
-60.64975,-58.88893,-58.493507,-58.51793
-61.40985,-59.649048,-59.253647,-59.130096
-61.46157,-59.700745,-59.30533,-59.05297
-61.115456,-59.354645,-58.959236,-58.57573
-61.153564,-59.392776,-58.99736,-58.457268
-59.201958,-57.44114,-57.04573,-56.39115
-58.227615,-56.466812,-56.071396,-55.26657
-58.64628,-56.88546,-56.49005,-55.55063
-60.3489,-58.58809,-58.192673,-57.12922
-58.92685,-57.166046,-56.77063,-55.555267
-58.03704,-56.276253,-55.88085,-54.511803
-58.251045,-56.490242,-56.094826,-54.58954
-57.639908,-55.879128,-55.483734,-53.82242
-59.294006,-57.533226,-57.137817,-55.34469
-58.02842,-56.26764,-55.87224,-53.937637
-57.908813,-56.148056,-55.752655,-53.66162
-59.642143,-57.881325,-57.485916,-55.26935
-57.83761,-56.076828,-55.681442,-53.31038
-59.07818,-57.31739,-56.92199,-54.42012
-57.763702,-56.002922,-55.60753,-52.963745
-58.1028,-56.34202,-55.946625,-53.155167
-57.987106,-56.226334,-55.830925,-52.897507
-58.17209,-56.41133,-56.015945,-52.93847
-57.499397,-55.73864,-55.343246,-52.123367
-58.098724,-56.33795,-55.94255,-52.58808
-56.95439,-55.193634,-54.79824,-51.316986
-57.34767,-55.5869,-55.191505,-51.569176
-57.257385,-55.496613,-55.101227,-51.356934
-58.378418,-56.617676,-56.222298,-52.33876
-57.698578,-55.93782,-55.542442,-51.539146
-57.233345,-55.47258,-55.0772,-50.952576
-58.179276,-56.418495,-56.023094,-51.782867
-58.056374,-56.29564,-55.90026,-51.532104
-57.94819,-56.187454,-55.792084,-51.301994
-57.35058,-55.589836,-55.194458,-50.589676
-57.039734,-55.278976,-54.88359,-50.179337
-56.749344,-54.9886,-54.593216,-49.77823
-57.42341,-55.66268,-55.267296,-50.356987
-56.600456,-54.839714,-54.444336,-49.42948
-56.525253,-54.76451,-54.369133,-49.266815
-57.37243,-55.611717,-55.216354,-50.021324
-57.178123,-55.417374,-55.021988,-49.743034
-57.085045,-55.324318,-54.928932,-49.576897
-57.10402,-55.343277,-54.94789,-49.521477
-57.118073,-55.357346,-54.961967,-49.468407
-57.030647,-55.269913,-54.874527,-49.3182
-56.46485,-54.704117,-54.30873,-48.695343
-56.56134,-54.800636,-54.405273,-48.741386
-56.76236,-55.001648,-54.606285,-48.898865
-56.405228,-54.644485,-54.249115,-48.504036
-57.080193,-55.319473,-54.924095,-49.14592
-56.78398,-55.02327,-54.6279,-48.82434
-56.24801,-54.48729,-54.09191,-48.26832
-56.424065,-54.663353,-54.267975,-48.43168
-56.170853,-54.410126,-54.01474,-48.172256
-56.795853,-55.035126,-54.639748,-48.797417
-56.6994,-54.938675,-54.543297,-48.70739
-56.887657,-55.126945,-54.731567,-48.90838
-56.415565,-54.654854,-54.259483,-48.456696
-56.323166,-54.562447,-54.16707,-48.38836
-57.073402,-55.312668,-54.917297,-49.17138
-56.666138,-54.905434,-54.510056,-48.804176
-56.75152,-54.9908,-54.59543,-48.933273
-57.14347,-55.38275,-54.98738,-49.375694
-56.269188,-54.50847,-54.11309,-48.55983
-56.618393,-54.857666,-54.462288,-48.965866
-56.605255,-54.844513,-54.449127,-49.021347
-56.978912,-55.218193,-54.822815,-49.468002
-57.06066,-55.299957,-54.904594,-49.629578
-56.942307,-55.181572,-54.786186,-49.598633
-57.351562,-55.590836,-55.195465,-50.094643
-57.331894,-55.57115,-55.17578,-50.167526
-57.308586,-55.54786,-55.152473,-50.243484
-58.773277,-57.012527,-56.617134,-51.800217
-57.7407,-55.979958,-55.58457,-50.881943
-58.11656,-56.355812,-55.96042,-51.3676
-56.873825,-55.1131,-54.717712,-50.23133
-56.743668,-54.982918,-54.587524,-50.2163
-56.924812,-55.164062,-54.768677,-50.51538
-58.60643,-56.845665,-56.450264,-52.32251
-57.829422,-56.06868,-55.673294,-51.66635
-57.41249,-55.65174,-55.256355,-51.368683
-58.050316,-56.28955,-55.894157,-52.153404
-57.340088,-55.579346,-55.18396,-51.570175
-58.12919,-56.368416,-55.973015,-52.49414
-57.53353,-55.772766,-55.377365,-52.032013
-59.66925,-57.908478,-57.513084,-54.312782
-58.1699,-56.40914,-56.01375,-52.94394
-57.556984,-55.79621,-55.400818,-52.46643
-58.102493,-56.341713,-55.946312,-53.15732
-58.55915,-56.79834,-56.40293,-53.771515
-58.192223,-56.43142,-56.036003,-53.53736
-59.236694,-57.475906,-57.080505,-54.730194
-58.105965,-56.3452,-55.9498,-53.721573
-59.600456,-57.83966,-57.444244,-55.363983
-59.56257,-57.801758,-57.40635,-55.470993
-58.3275,-56.56671,-56.17131,-54.37149
-59.260643,-57.499847,-57.10443,-55.455994
-60.188713,-58.427917,-58.0325,-56.52339
-60.732277,-58.97145,-58.57602,-57.235733
-59.595726,-57.834915,-57.4395,-56.227303
-58.310585,-56.549774,-56.154366,-55.068214
-59.27868,-57.51789,-57.122482,-56.17903
-60.268867,-58.508057,-58.11264,-57.32186
-62.445023,-60.68421,-60.28881,-59.623825
-59.908295,-58.147476,-57.752068,-57.236954
-60.76893,-59.008118,-58.61271,-58.21704
-60.402145,-58.641342,-58.245926,-58.00284
-60.06378,-58.302963,-57.907547,-57.810402
-60.644035,-58.8832,-58.487778,-58.54428
-59.986122,-58.22531,-57.829895,-57.98417
-61.28984,-59.529037,-59.13362,-59.42196
-61.250954,-59.490128,-59.094704,-59.528313
-61.209137,-59.44831,-59.052887,-59.62375
-61.582977,-59.822174,-59.426765,-60.09355
-60.078117,-58.3173,-57.921875,-58.749847
-58.944717,-57.183907,-56.78849,-57.7352
-61.92437,-60.163536,-59.768105,-60.85341
-61.004646,-59.243813,-58.84838,-60.076126
-60.586967,-58.82614,-58.430717,-59.769554
-60.553123,-58.792305,-58.396873,-59.839355
-61.757957,-59.99714,-59.601715,-61.172325
-60.124664,-58.36383,-57.9684,-59.67737
-64.23486,-62.47403,-62.078613,-63.890823
-61.641304,-59.880463,-59.48503,-61.430824
-59.384216,-57.623383,-57.227966,-59.271553
-60.68927,-58.928436,-58.533005,-60.709167
-59.930374,-58.169525,-57.774094,-60.069534
-60.238335,-58.477486,-58.08206,-60.482628
-61.959984,-60.199142,-59.80371,-62.310593
-60.535057,-58.774216,-58.37879,-61.010117
-59.774483,-58.01364,-57.618217,-60.35251
-61.836998,-60.076157,-59.68074,-62.532333
-61.807007,-60.046158,-59.650726,-62.606926
-61.768456,-60.007614,-59.612183,-62.667725
-61.73043,-59.969597,-59.574173,-62.72564
-62.273773,-60.512917,-60.117485,-63.387283
-62.911186,-61.15033,-60.754898,-64.121155
-61.108185,-59.347336,-58.951904,-62.433197
-61.071747,-59.310898,-58.91545,-62.505753
-63.594223,-61.83339,-61.437958,-65.07196
-62.090538,-60.329674,-59.934235,-63.727737
-65.738464,-63.977592,-63.582153,-67.48351
-62.68856,-60.927696,-60.532265,-64.506424
-63.44242,-61.681557,-61.286102,-65.37683
-61.9449,-60.18405,-59.788605,-63.951447
-63.369766,-61.608917,-61.213486,-65.45018
-64.30545,-62.544586,-62.14914,-66.5101
-63.30307,-61.5422,-61.14676,-65.6022
-65.486694,-63.725815,-63.330368,-67.90063
-61.7789,-60.01802,-59.62258,-64.2456
-63.198166,-61.4373,-61.041855,-65.753296
-70.1657,-68.404816,-68.00937,-72.81167
-63.130966,-61.370117,-60.974686,-65.81245
-63.09803,-61.33716,-60.94171,-65.91266
-62.267532,-60.506676,-60.111237,-65.151245
-66.97566,-65.21481,-64.81938,-69.97528
-65.18158,-63.420723,-63.025284,-68.28777
-65.15451,-63.39364,-62.99819,-68.36813
-66.88172,-65.120865,-64.725426,-70.14073
-65.078316,-63.317444,-62.92199,-68.46657
-66.81179,-65.0509,-64.655464,-70.26965
-65.01511,-63.254234,-62.858795,-68.548904
-64.9812,-63.220337,-62.824898,-68.5699
-66.72073,-64.95986,-64.56442,-70.37956
-63.67131,-61.910446,-61.515007,-67.40386
-64.893,-63.13211,-62.736664,-68.744965
-63.61016,-61.84929,-61.453842,-67.49966
-66.588936,-64.82804,-64.43259,-70.59879
-66.55845,-64.79756,-64.40212,-70.60581
-64.76456,-63.003685,-62.60823,-68.87131
-63.478683,-61.717796,-61.322342,-67.689865
-62.456444,-60.695564,-60.30011,-66.78349
-64.63639,-62.87551,-62.480057,-69.03809
-66.36821,-64.60733,-64.21188,-70.81127
