rss,rss_dbm
3.1143458e-12,-85.06633
3.2628097e-12,-84.86408
3.3537036e-12,-84.74475
3.4171702e-12,-84.66333
3.4576576e-12,-84.61218
3.4282976e-12,-84.649216
3.3851882e-12,-84.70417
3.262115e-12,-84.865005
2.9331546e-12,-85.32665
2.866708e-12,-85.42617
2.8464967e-12,-85.456894
2.6774715e-12,-85.72275
2.6477837e-12,-85.77118
2.603846e-12,-85.84385
2.516069e-12,-85.992775
2.5130774e-12,-85.99794
2.5101006e-12,-86.00308
2.4982343e-12,-86.02367
2.4941626e-12,-86.03075
2.4959778e-12,-86.027596
2.4930342e-12,-86.032715
2.4978036e-12,-86.024414
2.4966789e-12,-86.026375
2.5598202e-12,-85.9179
2.5902655e-12,-85.866554
2.5954146e-12,-85.85793
2.6005762e-12,-85.849304
2.735908e-12,-85.62898
2.858439e-12,-85.438705
2.8876116e-12,-85.39461
3.176713e-12,-84.980225
3.5169988e-12,-84.53828
3.5488197e-12,-84.49916
3.235969e-12,-84.89996
2.7838758e-12,-85.553505
2.680868e-12,-85.71725
2.6598322e-12,-85.75146
2.6391252e-12,-85.7854
2.627262e-12,-85.80497
2.5360423e-12,-85.958435
2.5220733e-12,-85.98243
2.4900969e-12,-86.037834
2.4937335e-12,-86.0315
2.5003274e-12,-86.020035
2.5136197e-12,-85.997
2.53008e-12,-85.96866
2.5399164e-12,-85.951805
2.7474134e-12,-85.61076
3.2709714e-12,-84.853226
3.3313176e-12,-84.773834
3.3623404e-12,-84.73358
3.393932e-12,-84.69296
3.6970114e-12,-84.32149
3.0875042e-12,-85.10392
2.8167134e-12,-85.50258
2.6719924e-12,-85.73165
2.6102766e-12,-85.83313
2.598671e-12,-85.85249
2.5421425e-12,-85.948
2.528106e-12,-85.97205
2.4905327e-12,-86.03707
2.4846767e-12,-86.047295
2.4864787e-12,-86.04415
2.4824459e-12,-86.05121
2.4907945e-12,-86.03662
2.503987e-12,-86.01368
2.50879e-12,-86.005356
2.5517338e-12,-85.93164
2.5768914e-12,-85.88904
2.6426524e-12,-85.7796
2.6785041e-12,-85.72107
2.720992e-12,-85.652725
2.813894e-12,-85.50693
