path_id,delay_s,delay_ns,distance_m,real_coeff,imag_coeff,magnitude,phase_rad,phase_deg,channel_path_gain,channel_path_gain_db
109,6.063002615519508e-07,606.3002319335938,181.89007568359375,6.446406963789286e-09,7.007362690103491e-09,9.52151690825076e-09,0.827069103717804,47.38756561279297,9.065928630338745e-17,-160.42587280273438
110,5.271157306196983e-07,527.11572265625,158.1347198486328,1.426897444645192e-08,-7.930788825660784e-08,8.058130163135502e-08,-1.3927820920944214,-79.80052947998047,6.493346103321994e-15,-141.8753204345703
111,5.917257794862962e-07,591.7257690429688,177.51773071289062,-1.6239551925423257e-09,4.124091290691467e-09,4.432308298163434e-09,1.9459229707717896,111.4931640625,1.9645357568399646e-17,-167.06739807128906
112,5.441310122478171e-07,544.1310424804688,163.2393035888672,-2.363291506934928e-10,1.7130791230002274e-09,1.729303811259797e-09,1.7078866958618164,97.85469055175781,2.9904915929022413e-18,-175.24258422851562
113,4.925443022330001e-07,492.5443115234375,147.76329040527344,5.83610528792633e-08,3.185724892773578e-07,3.2387413284595823e-07,1.389609932899475,79.61878204345703,1.0489445276999979e-13,-129.79246520996094
114,4.799633757102129e-07,479.96337890625,143.989013671875,2.2524854870198396e-08,1.000216354185568e-08,2.4645737894957165e-08,0.41789495944976807,23.94361686706543,6.074124086737423e-16,-152.1651611328125
115,6.014378755025973e-07,601.4378662109375,180.43136596679688,2.56775933848985e-08,2.554188505143884e-08,3.621776656359543e-08,0.7827486395835876,44.84819030761719,1.3117266570627974e-15,-148.82156372070312
116,5.262425020191586e-07,526.2424926757812,157.8727569580078,1.0929538524218074e-10,-9.33671473468678e-10,9.40046707142983e-10,-1.454266905784607,-83.32334899902344,8.836878017383627e-19,-180.53701782226562
117,5.247236458671978e-07,524.7236328125,157.41709899902344,-1.864786192129486e-08,5.7191140712120614e-08,6.015454090402272e-08,1.885988473892212,108.05917358398438,3.618568796383628e-15,-144.41464233398438
118,4.943548219671356e-07,494.3548278808594,148.3064422607422,1.919440819619922e-07,-3.6212398413226765e-08,1.9533015915840224e-07,-0.18646946549415588,-10.683913230895996,3.815387066073532e-14,-134.1846160888672
119,4.6202993075894483e-07,462.0299377441406,138.60897827148438,-5.2005897366314e-09,6.104045979782313e-08,6.126160201347375e-08,1.655790090560913,94.86978149414062,3.7529840312669396e-15,-144.2562255859375
120,7.31565080513974e-07,731.5650634765625,219.4695281982422,-2.3576473040520796e-07,-4.465119047836197e-07,5.049335527473886e-07,-2.05660343170166,-117.8346939086914,2.5495789290549964e-13,-125.93531799316406
121,4.7078745524231635e-07,470.7874450683594,141.23623657226562,1.3579329660728945e-08,3.3695936707545115e-08,3.632925071883619e-08,1.1877098083496094,68.0507583618164,1.3198144452805367e-15,-148.7948760986328
122,5.098187330077053e-07,509.8187255859375,152.94561767578125,9.14681486108293e-09,5.435757177707501e-09,1.0640097691805295e-08,0.5362020134925842,30.722110748291016,1.13211684107821e-16,-159.46109008789062
123,4.2797597643584595e-07,427.9759826660156,128.39279174804688,-1.9283497749711387e-06,-2.0669217519753147e-06,2.826782292686403e-06,-2.3215243816375732,-133.01353454589844,7.99069838075539e-12,-110.97415161132812
124,5.91901482493995e-07,591.9014892578125,177.57044982910156,1.9950516794153828e-09,-3.987767893676164e-10,2.0345158890933135e-09,-0.19728299975395203,-11.303483009338379,4.139254798607203e-18,-173.83078002929688
125,4.821508241548145e-07,482.15081787109375,144.64524841308594,-2.8247644223711177e-08,-1.692372819661614e-08,3.292934991350194e-08,-2.601820468902588,-149.0733184814453,1.0843420388009198e-15,-149.64833068847656
126,5.441309554043983e-07,544.1309814453125,163.23928833007812,-4.038652967608414e-09,2.9275174284748573e-08,2.955243694202636e-08,1.7078858613967896,97.85464477539062,8.733465551563472e-16,-150.588134765625
127,4.789407626049069e-07,478.9407653808594,143.68223571777344,1.3770682372182819e-09,-2.0664655764335293e-08,2.071048754714866e-08,-1.5042558908462524,-86.18750762939453,4.2892430253933605e-16,-153.6761932373047
128,7.853039392102801e-07,785.303955078125,235.5911865234375,-5.33224442378355e-09,-1.340563304808029e-08,1.4427190109245203e-08,-1.9493714570999146,-111.69075012207031,2.0814381487874298e-16,-156.81637573242188
129,4.796359007741557e-07,479.6358947753906,143.89077758789062,-2.381430341813484e-08,4.61947990970657e-08,5.1971920100868374e-08,2.0467820167541504,117.27196502685547,2.7010804956096625e-15,-145.68463134765625
130,5.516558303497732e-07,551.6558227539062,165.4967498779297,-3.09094403405652e-08,-3.865283648707418e-09,3.1150182877581756e-08,-3.0171866416931152,-172.87205505371094,9.703339451993327e-16,-150.1307830810547
131,5.449603577289963e-07,544.9603881835938,163.4881134033203,2.8054926003856506e-12,1.0386495136183171e-10,1.0390282384475924e-10,1.5437918901443481,88.45275115966797,1.0795796707338822e-20,-199.66744995117188
132,4.810729592463758e-07,481.0729675292969,144.32188415527344,-3.437302387165886e-10,8.526747363735154e-11,3.541482940239149e-10,2.8984358310699463,166.06813049316406,1.2542101480910847e-19,-189.01629638671875
133,5.294053266879928e-07,529.4053344726562,158.82159423828125,1.0518372839385393e-09,-2.836021639751607e-09,3.024794192896252e-09,-1.2156383991241455,-69.65094757080078,9.14938023536126e-18,-170.38607788085938
134,5.289040814204782e-07,528.904052734375,158.6712188720703,2.404663490551684e-08,-7.4197554766897156e-09,2.5165322270481738e-08,-0.2992885708808899,-17.14797019958496,6.332934474375382e-16,-151.98394775390625
135,6.09744461144146e-07,609.7444458007812,182.92333984375,-1.0457638921490542e-10,-9.45502343085991e-10,9.512680643197768e-10,-1.6809526681900024,-96.31148529052734,9.049109815097888e-19,-180.43394470214844
136,4.2790230736500234e-07,427.9023132324219,128.37069702148438,-1.457534040127939e-07,-4.889853499889796e-08,1.5373719008948683e-07,-2.817903995513916,-161.45399475097656,2.3635122857338167e-14,-136.26441955566406
137,4.2780862941071973e-07,427.8086242675781,128.34259033203125,-2.9713588034496752e-08,-7.91119791898609e-09,3.074872978459098e-08,-2.881380796432495,-165.0909423828125,9.45484433746615e-16,-150.2434539794922
138,6.105180432314228e-07,610.51806640625,183.15541076660156,-9.123737876315374e-10,1.9078700841390628e-09,2.114803665520526e-09,2.0168652534484863,115.557861328125,4.472394345687422e-18,-173.49459838867188
139,6.112654773460235e-07,611.2655029296875,183.379638671875,3.021564595750981e-11,-1.2445745822819987e-10,1.2807281624116484e-10,-1.332625389099121,-76.35380554199219,1.6402645811279886e-20,-197.85086059570312
140,4.790452408087731e-07,479.04522705078125,143.7135772705078,-2.6607800407418836e-09,2.026854772907427e-08,2.0442451287294716e-08,1.7013262510299683,97.47880554199219,4.178938159837169e-16,-153.78933715820312
141,9.153555993179907e-07,915.3555908203125,274.606689453125,-4.5879899879253117e-10,-1.1560151724765433e-09,1.2437313401392203e-09,-1.9486099481582642,-111.6471176147461,1.5468676569387174e-18,-178.10546875
142,5.520669219549745e-07,552.06689453125,165.6200714111328,-1.1481795514356463e-09,-1.0804472871939197e-09,1.5766048466758775e-09,-2.3865771293640137,-136.74078369140625,2.4856829106006766e-18,-176.04554748535156
143,5.45753152891848e-07,545.753173828125,163.7259521484375,5.038198191975596e-10,-1.389434678422674e-10,5.226276633685245e-10,-0.26909130811691284,-15.417795181274414,2.731396653065612e-19,-185.6361541748047
144,5.290891067488701e-07,529.089111328125,158.7267303466797,2.173474378253104e-08,-7.814398017558233e-09,2.309683644341476e-08,-0.34514373540878296,-19.775278091430664,5.334638383400409e-16,-152.72894287109375
145,5.971415930616786e-07,597.1416015625,179.14247131347656,-4.816642640292912e-09,-1.5340427816923352e-09,5.055030616318845e-09,-2.8332619667053223,-162.3339385986328,2.555333462052081e-17,-165.92552185058594
146,4.2941891820191813e-07,429.4189147949219,128.82566833496094,3.199593550107238e-07,-1.9930048722471838e-07,3.769544605347619e-07,-0.5570828318595886,-31.918493270874023,1.4209466936421222e-13,-128.47422790527344
